,Unnamed: 0,SDSS_Name,ra_DR7,dec_DR7,M,ERR,ID,ra_S82,dec_S82,z
1361,1361,005921.37+004108.8,14.83904266357422,0.6857789754867554,8.256343446531462,0.2758450514022172,251135,14.839042999999998,0.685783,0.4225
5070,5070,032648.28-004727.1,51.70117568969727,-0.7908719778060913,8.812608690839873,0.08789844452726216,3814940,51.701168,-0.790871,1.203
1526,1526,010720.39+005435.2,16.834970474243164,0.9097970128059388,9.348862533992694,0.08854639035986768,637481,16.834969,0.9098,1.4798
7238,7237,221608.88-005708.5,334.03704833984375,-0.9523710012435912,9.66202974467056,0.01642314458555948,1432519,334.037048,-0.952371,2.3963
5157,5157,033010.63-000732.5,52.54430770874024,-0.1257150024175644,7.973865879269494,0.3693915380710443,3831587,52.544304,-0.125716,0.5784
6103,6102,205739.60-005856.4,314.4150085449219,-0.982347011566162,9.045368937123577,0.14602248991368988,3640644,314.415009,-0.982344,1.5114
1551,1551,010828.57+000305.1,17.11906623840332,0.051440998911857605,8.255198240789168,0.2603572044214206,647556,17.119062,0.051446000000000006,1.2048
5316,5316,033546.63+001907.9,53.94433212280274,0.3188889920711517,8.73539935898474,0.10835969782955204,3730523,53.944332,0.31889,0.6414
8964,8963,234827.55+003308.2,357.11480712890625,0.5522860288619995,8.74260735592091,0.16424881901475288,3910837,357.114807,0.55228,1.5795
1337,1337,005807.91+010551.5,14.53297519683838,1.097656011581421,9.23243449069737,0.07212338777113482,259966,14.532964000000002,1.097657,1.0623
3901,3901,024103.25+002727.3,40.26356506347656,0.4575999975204468,8.988805333674133,0.1923504037835352,2597342,40.263557,0.457596,1.4569
3010,3010,020952.46+000115.7,32.46860885620117,0.021035000681877136,9.049137687518002,0.24953407469515096,1677571,32.468601,0.02104,2.2016
8136,8135,230946.14+000048.8,347.4422912597656,0.013574999757111073,8.43928960821733,0.08107339052225025,419768,347.442291,0.013572999999999998,0.3518
2250,2250,013923.46-010632.0,24.84777641296387,-1.1089019775390625,8.886585526273992,0.13276435124931607,881989,24.847767,-1.108897,0.4496
2346,2346,014302.09+004246.7,25.758731842041016,0.7129970192909241,9.378918247607318,0.11860355854236175,1357075,25.758722,0.712997,2.1118
8583,8582,233104.99+003357.4,352.7707824707031,0.5659469962120056,8.86461637313846,0.2331443411058042,355594,352.770813,0.565954,1.9849
2784,2784,020105.80-002055.8,30.27418708801269,-0.3488369882106781,8.09876312314565,0.5705886439769055,1608829,30.274179,-0.34883600000000003,1.1181
5662,5661,035053.04-003200.1,57.72103118896485,-0.5333669781684875,9.240463463834883,0.2816000694635273,4937760,57.721027,-0.533365,1.9741
150,150,000710.01+005329.1,1.7917330265045166,0.8914179801940918,9.35427393113434,0.03446690550110034,77219,1.791724,0.8914200000000001,0.3162
2804,2804,020200.18-005616.9,30.50076675415039,-0.9380549788475036,8.664393906088991,0.2651234782252341,1576517,30.500765,-0.938057,1.1503
9013,9012,235035.76-010006.8,357.6490173339844,-1.0019069910049438,8.94635780072968,0.5542917433789526,3940304,357.649017,-1.00191,1.8223
2086,2086,013323.60-011132.4,23.348350524902344,-1.1923489570617676,8.847724255030315,0.1940810017321823,985163,23.348339000000006,-1.192352,1.9105
3751,3751,023440.66+002907.2,38.66943740844727,0.4853470027446747,8.396684951605389,0.42898917813909504,2063870,38.66943,0.485347,1.3511
2259,2259,013943.75-003550.4,24.93231773376465,-0.5973520278930664,8.423239212949618,0.09513806010234456,923780,24.932314,-0.597353,1.2087
4017,4017,024459.82+004701.9,41.24928665161133,0.7838879823684692,9.835637636892017,0.4961328339778979,2597798,41.249275,0.783899,1.926
5517,5517,034222.36-003417.7,55.593177795410156,-0.5715919733047485,0.0,-1.0,4974467,55.593185,-0.571577,2.37
5137,5137,032933.97-004801.0,52.39155578613281,-0.8003029823303223,9.073923036119606,0.11450156355241878,3762036,52.39156,-0.800298,1.8779
7986,7985,230056.89-005134.7,345.2370910644531,-0.8596460223197937,9.777890292340349,0.07776740902164743,488716,345.237061,-0.8596450000000001,3.1779
6820,6819,215710.84-002148.6,329.2951965332031,-0.3635089993476868,8.583587217073362,0.2308464041822305,1784611,329.2951970000001,-0.363508,1.9638
3856,3856,023925.04-002603.6,39.85435485839844,-0.4343349933624268,8.536035278549278,0.08211199112914193,2051457,39.854347,-0.434335,0.6278
859,859,003759.49+005311.2,9.497883796691896,0.8864669799804688,7.889330985412843,0.15442257888573524,4110978,9.49788,0.886467,0.5111
9188,9187,235724.35+010533.5,359.3514709472656,1.092663049697876,8.979381149950315,0.240043058805582,3907357,359.351471,1.092665,0.6962
6867,6866,215935.93+011117.9,329.8997497558594,1.1883200407028198,9.166976593495805,0.19273965892094466,1792218,329.89975,1.188315,1.4535
6206,6205,210425.75-004919.7,316.1072998046875,-0.8221489787101746,8.784732177904015,0.1169736613259769,2845673,316.1073,-0.8221510000000001,1.4868
7644,7643,223705.15+011345.1,339.2714538574219,1.2292100191116333,8.3078385319095,0.4048723790449025,1166071,339.271454,1.229213,0.8736
4739,4739,031348.34-010433.0,48.4514274597168,-1.0758600234985352,9.034485706802908,0.05447258529893698,3045216,48.451427,-1.07585,2.4677
7696,7695,224045.66+010751.1,340.1902770996094,1.1308610439300537,8.70111309559212,0.18813038736899346,730698,340.190277,1.130859,0.9583
4462,4462,030116.90-001807.2,45.3204345703125,-0.3020060062408447,8.748425490249124,0.06043351730355009,3104122,45.320423,-0.302008,2.1794
7272,7271,221804.38-010253.0,334.5182800292969,-1.0480580329895022,8.341725668279786,0.2659124772348608,1426461,334.51828,-1.048063,1.2379
1779,1779,011922.85-004419.7,19.8452262878418,-0.7388219833374023,8.64747595581859,0.11009798245701498,683604,19.845222,-0.7388140000000001,1.0571
6641,6640,214719.68+010045.6,326.83203125,1.0126889944076538,8.647794894055064,0.12670974021184572,1765976,326.8320310000001,1.012691,1.3644
4785,4785,031548.20+002834.6,48.950843811035156,0.4762890040874481,8.937677692624439,0.11763304111882493,3054450,48.950844,0.476292,1.5362
5375,5375,033805.90+003544.7,54.52460098266602,0.5957750082015991,7.8032494106727075,1.6354518786780399,3742167,54.524601,0.595778,0.9827
1818,1818,012046.57-011110.2,20.194061279296875,-1.1861779689788818,9.254483418087537,0.12876464956912256,892157,20.194057,-1.186176,2.5047
6620,6619,214540.67+003008.1,326.4194641113281,0.5022510290145874,9.425421917382328,0.154961970321968,1748214,326.419464,0.50225,2.6184
2704,2704,015757.27-002541.7,29.488630294799805,-0.4282589852809906,7.894506346720692,0.08545404074162333,1243914,29.488626,-0.428257,0.7031
175,175,000807.53+001619.0,2.0313940048217773,0.27194899320602417,9.325852198626997,0.04729465993422642,79963,2.031392,0.271952,1.4780000000000002
6339,6338,212329.46-005052.9,320.8727722167969,-0.8480430245399475,10.30894460866107,0.026452974811103185,2157997,320.872772,-0.8480409999999999,2.2614
2093,2093,013334.73-011319.1,23.39471435546875,-1.2219940423965454,8.771749159565791,0.16379515922478796,1003907,23.394686,-1.221999,2.5660000000000003
7531,7530,223041.65-003532.6,337.6735534667969,-0.5924059748649597,8.988294015682694,0.17558568191052173,1068857,337.673553,-0.592407,1.3030000000000002
3491,3491,022554.47+002040.8,36.47697830200195,0.34467899799346924,8.821102371133229,0.11473246743458868,2035406,36.476974,0.344683,1.2884
1920,1920,012602.76+000156.0,21.51151466369629,0.03224699944257736,8.647318818071884,0.1563069016888499,925378,21.511507,0.032254000000000005,1.0088
82,82,000416.46-005300.7,1.0686229467391968,-0.883529007434845,8.648615725994812,0.0744402706890001,99669,1.06862,-0.883526,2.0201
816,816,003603.63-002533.1,9.01515007019043,-0.4258829951286316,8.846178476038416,0.18271319477142528,4088391,9.01515,-0.425885,2.246
6231,6230,210839.73-004816.8,317.1655578613281,-0.8046860098838806,8.811716700892909,0.06207351534760652,2635280,317.1655580000001,-0.804687,0.5888
7369,7368,222242.31+001156.5,335.6763000488281,0.19903500378131864,8.503776555223979,0.4079703918311024,1100397,335.6763,0.199035,1.1478
5735,5734,203907.98+005615.1,309.78326416015625,0.937551975250244,8.70524894350266,0.1845277891541036,4255534,309.7832640000001,0.937552,1.5525
283,283,001257.76+010603.1,3.2406930923461914,1.1008729934692385,8.787749305673929,0.29489486440899537,66311,3.240691,1.100874,1.0629
8132,8131,230908.18+002333.9,347.2840881347656,0.3927760124206543,8.92277925738657,0.19143017421952693,501696,347.284088,0.392777,1.8156
6338,6337,212319.66-002245.9,320.8319396972656,-0.3794189989566803,0.0,-1.0,2340794,320.83194,-0.379416,2.6184
609,609,002804.31-002524.6,7.017995834350586,-0.4235059916973114,9.137727075414867,0.10377943364685838,4036521,7.017982000000001,-0.4235060000000001,1.0235
2915,2915,020609.06+004321.3,31.53776359558105,0.7225859761238098,8.68005520485291,0.10358237225965364,1721125,31.537762,0.722586,0.8033
1813,1813,012039.47-000239.4,20.164478302001953,-0.04428999871015549,9.394383147491238,0.15630133896989926,999508,20.164474,-0.044286,2.5137
1271,1271,005514.50-000706.4,13.810419082641602,-0.11845599859952928,9.578091440886206,0.5800075689529499,179820,13.810417,-0.118457,2.0496
5019,5019,032437.11+004501.4,51.154640197753906,0.7503949999809265,8.787376589346946,0.25727818152136783,3763745,51.154636,0.7503989999999999,2.056
8878,8877,234426.97-004329.4,356.1123962402344,-0.7248349785804749,9.189390025740867,0.16244970028151948,3912069,356.112396,-0.724831,3.1407
7711,7710,224148.00-005953.9,340.45001220703125,-0.9983260035514832,9.224795487780842,0.16546363080016938,810823,340.450012,-0.998326,1.6957
6443,6442,213522.13+001602.8,323.84222412109375,0.2674469947814941,8.199410859659379,0.05509806408983727,2223224,323.8422240000001,0.26745,0.5279
6232,6231,210842.21+003524.1,317.1758728027344,0.590050995349884,9.3108654959262,0.022881197282191724,3016933,317.175873,0.590054,2.673
2642,2642,015528.63-003856.7,28.86929130554199,-0.649092972278595,8.639864513364483,0.11060898991726067,1224953,28.869289,-0.64909,1.3823
5554,5554,034355.09+001831.8,55.97954559326172,0.3088349997997284,8.664044703696582,0.2678851799502389,4884441,55.979542,0.308797,2.165
4508,4508,030321.45+004203.4,45.83939743041992,0.7009469866752625,9.014739490653486,0.12913613624598785,3101878,45.839394,0.70095,1.6818
2305,2305,014123.04-002422.0,25.34601211547852,-0.40613800287246704,9.79151656889273,0.12976583187619264,1244272,25.346003,-0.406133,2.5979
6657,6656,214820.28+003703.1,327.0845031738281,0.6175529956817627,8.80798736480626,0.20990722568255388,1896855,327.084503,0.617556,1.4834
4195,4195,025128.73-002650.8,42.86972427368164,-0.4474689960479736,9.039422137231627,0.07027318579738635,2529678,42.869717,-0.447467,2.3261
4840,4840,031753.08-005207.1,49.4711799621582,-0.8686419725418091,8.422974891286593,0.15709977872199662,3046385,49.47118,-0.86864,1.3756
4655,4655,031019.95+010111.5,47.58314514160156,1.0198869705200195,9.58044612863494,0.03567588243002151,3145609,47.583145,1.019895,1.3895
6907,6906,220119.20-002752.9,330.3300476074219,-0.464709997177124,8.8856191410506,0.7075114064232634,1450029,330.330048,-0.464709,1.6347
4168,4168,025005.69-004054.9,42.52373123168945,-0.6819429993629456,8.527070884268987,0.13385045400265946,2549476,42.523727,-0.681942,1.3196
3849,3849,023915.46+000502.6,39.814449310302734,0.08406099677085876,8.998187915164669,0.18379850175462795,2067409,39.814442,0.084062,1.7499
9112,9111,235417.91-002924.3,358.57464599609375,-0.4900879859924317,8.330463586126397,0.3235414749922212,3885276,358.574646,-0.490087,1.352
7329,7328,222043.87+002354.2,335.18280029296875,0.39840200543403625,7.64013635617983,0.3060965655048421,1165111,335.182831,0.398391,0.5213
6691,6690,215014.46+005540.1,327.56024169921875,0.9278169870376588,9.631540316820603,0.08074022536362767,1801485,327.560242,0.927816,2.2986
2414,2414,014623.34-001909.5,26.597286224365234,-0.31933000683784485,8.277695797904514,0.21292928863558414,1258266,26.597281,-0.319322,0.5183
3554,3554,022726.10+004827.6,36.85876083374024,0.8076679706573486,8.928097945547211,0.12369757812905215,2085856,36.858761,0.807668,1.1105
4691,4691,031130.29-010206.8,47.8762092590332,-1.0352360010147097,9.464786544616151,0.08215531747415053,3160573,47.876205,-1.035232,1.3189
4498,4498,030242.41-005707.0,45.67672729492188,-0.9519460201263428,8.245270679690012,0.266030939963124,3086376,45.676723,-0.951944,0.9487
2195,2195,013714.51+001323.5,24.31049156188965,0.22320400178432465,8.523744280465886,0.22422478298180645,960132,24.310486,0.223205,1.8917
2600,2600,015357.20-001617.0,28.48836708068848,-0.2714039981365204,8.85889433632863,0.1561229191369272,1298154,28.488354,-0.271395,1.7714
7265,7264,221751.29+001146.4,334.4637451171875,0.1962359994649887,8.499696927240574,0.2636812065462382,1486324,334.463715,0.196239,1.4914
4764,4764,031453.67+004456.3,48.72365188598633,0.7489899992942809,8.813073296926584,0.19160249075319846,3107574,48.723648,0.748992,1.3563
4314,4314,025611.12+011234.9,44.04634475708008,1.2097100019454956,9.389333280567234,0.22308075921494397,2536411,44.046341,1.209709,1.8652
3366,3366,022226.98-000738.1,35.61243057250977,-0.12726399302482605,9.043601152673288,0.17821010919233246,1985727,35.61242700000001,-0.12725999999999998,1.5415
7081,7080,220857.08-000551.2,332.23785400390625,-0.09756200015544893,8.458071684961373,0.09719000042986607,1461252,332.237854,-0.097562,3.1365
5580,5580,034458.13-005416.3,56.24223327636719,-0.904541015625,8.420704258209803,0.15706391366961153,5003731,56.242241,-0.904527,2.698
2633,2633,015503.24-005629.9,28.763530731201172,-0.9416469931602478,8.817180262482056,0.10681394496754247,1255257,28.763531,-0.941638,2.6611
6947,6946,220309.90-000317.1,330.791259765625,-0.054767999798059464,8.758245279185028,0.13460006390974028,1478156,330.79126,-0.054771,1.115
8080,8079,230617.29+005814.1,346.5720520019531,0.9706000089645386,8.76978132136021,0.07232706862250816,520304,346.572052,0.97061,1.1891
2434,2434,014717.04+001034.3,26.821027755737305,0.17619900405406952,8.83937611917453,0.27372777742926635,1297850,26.821022,0.176202,1.6223
7096,7095,220926.68-003903.2,332.3612060546875,-0.6508910059928894,9.777187636608916,0.13320070144285467,1379531,332.361206,-0.650889,1.5154
8003,8002,230149.68-003322.1,345.45703125,-0.556164026260376,8.961408605502386,0.1946598408399165,523779,345.4570310000001,-0.556163,1.993
5606,5605,034559.72-000131.5,56.49884033203125,-0.02542800083756447,9.606483279204248,0.2481767735543387,4955246,56.49884,-0.025408,2.402
4520,4520,030349.02-005619.1,45.95428848266602,-0.938651978969574,8.631560945436512,0.3345263952135405,3048150,45.954285,-0.938648,1.4704
3545,3545,022704.47-005233.8,36.76865005493164,-0.8760740160942078,8.230461476271449,0.3822398966917027,2046353,36.768654,-0.8760620000000001,2.291
7464,7463,222720.55-000159.2,336.83563232421875,-0.033130001276731484,9.482795553915793,0.14531924402172716,1038570,336.835632,-0.033128,0.9642
5076,5076,032701.43-002207.1,51.75597763061523,-0.3686619997024536,9.645929889605636,0.09588255943977878,3820793,51.755962,-0.368663,2.302
8106,8105,230745.14-004542.6,346.9381103515625,-0.7618510127067566,9.679520680507553,0.11347568802700725,475835,346.93808,-0.761849,1.8388
517,517,002329.60-003219.8,5.873349189758301,-0.5388439893722534,9.429396554054264,0.18041000950585084,4036557,5.87335,-0.5388470000000001,2.388
7603,7602,223500.50-004940.7,338.75213623046875,-0.8279770016670227,8.53135587038486,0.1952599820372508,1025590,338.752106,-0.827974,0.6416
5875,5874,204630.54+010541.4,311.62725830078125,1.094849944114685,8.772907678454686,0.08568118625672844,3543364,311.627258,1.094848,0.8776
1415,1415,010214.60-002917.4,15.560858726501465,-0.488178014755249,8.57739273686851,0.11401609594336864,696122,15.560854,-0.488181,1.8751
4664,4664,031036.97-001457.0,47.65404891967773,-0.24917300045490265,9.894919752565674,0.32574023906475724,3047418,47.654041,-0.24917,4.7237
4456,4456,030102.28-001022.2,45.25951766967773,-0.17285099625587466,8.256901244612418,0.7099212564764058,3049620,45.259499,-0.17285,1.3630000000000002
2761,2761,020005.80-002138.9,30.02416801452637,-0.3608280122280121,8.675725885603942,0.06577392396477258,1729107,30.024158,-0.360825,1.4272
4855,4855,031838.28+004742.5,49.65952682495117,0.795166015625,8.52849876373261,0.20309813479087446,3110069,49.659531,0.795171,1.2293
127,127,000602.17-005358.1,1.5090440511703491,-0.8994939923286438,9.539587199772367,0.1062621410810199,74173,1.509042,-0.899487,1.8554
3474,3474,022526.32-011434.3,36.35968780517578,-1.2428770065307615,7.682826070495634,1.8436998534664053,2084284,36.359676,-1.242874,1.6259
8167,8166,231122.80-005737.3,347.8450012207031,-0.9603779911994934,8.164559653233358,0.19072578604621285,565648,347.845032,-0.960375,0.6852
4310,4310,025606.03+001634.8,44.02512741088867,0.2763440012931824,7.665634388548375,0.6294924100467518,2588602,44.02512700000001,0.276345,0.6272
2438,2438,014730.84-010828.9,26.878522872924805,-1.1413609981536863,8.762478362844156,0.24973132083619198,1272684,26.878523,-1.141357,1.9226
3765,3765,023523.50-000659.1,38.84795379638672,-0.11643999814987185,9.467088269717614,0.06787953401420857,1982652,38.847954,-0.11643599999999997,1.3946
8574,8573,233042.79-000140.1,352.6783142089844,-0.027828000485897064,9.329089448301842,0.3475051989126323,330898,352.678314,-0.02783,2.0848
5266,5266,033346.08+011407.9,53.44202423095703,1.2355339527130127,8.24850181533648,0.09022077529595704,3778695,53.442024,1.235536,0.8420000000000001
